kampanya_id;banka_adi;banka_kodu;kaynak_url;cekim_tarihi;sema_surumu;kampanya_turu;kampanya_turu__yontem;kampanya_turu__guven;urun_turu;urun_turu__yontem;urun_turu__guven;hedef_kitle;hedef_kitle__yontem;hedef_kitle__guven;kar_payi_orani;kar_payi_orani__yontem;kar_payi_orani__guven;finansman_tutari_max;finansman_tutari_max__yontem;finansman_tutari_max__guven;vade_ay_max;vade_ay_max__yontem;vade_ay_max__guven;taksit_sayisi;taksit_sayisi__yontem;taksit_sayisi__guven;tahsis_ucreti;tahsis_ucreti__yontem;tahsis_ucreti__guven;masraf_bilgisi;masraf_bilgisi__yontem;masraf_bilgisi__guven;masrafsiz_mi;masrafsiz_mi__yontem;masrafsiz_mi__guven;odul_miktari;odul_miktari__yontem;odul_miktari__guven;indirim_orani;indirim_orani__yontem;indirim_orani__guven;alisveris_puani;alisveris_puani__yontem;alisveris_puani__guven;kampanya_avantaji;kampanya_avantaji__yontem;kampanya_avantaji__guven;kampanya_bitis;kampanya_bitis__yontem;kampanya_bitis__guven;kampanya_kosullari;kampanya_kosullari__yontem;kampanya_kosullari__guven
0212-e62736ec77eb;Hayat Finans Katılım Bankası A.Ş.;0212;https://hayatfinans.com.tr/kampanyalar/bana-bunu-al-is-ortagim-ile-troy-magaza-firsatlari;2026-08-20T02:20:19.948416;1.2.0;tasit_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;80000.0;hibrit;0.956;3;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;3 aya varan taksit fırsatı;llm;0.7;2026-08-31;hibrit;0.964;Kampanya sadece fiziksel mağazalarda geçerlidir. Satın alınan ürünün sipariş, teslimat, iptal ve iade işlemlerinde yaşanabilecek sorunlardan Hayat Finans sorumlu değildir. Banka uygun görmediği kredi başvurularını serbestçe değerlendirme, kefil ve ek belge isteme, uygun görmediği kredi başvurularını onaylamama hakkına sahiptir. Hayat Finans kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme yetkisine sahiptir.;llm;0.7
0212-e65c0630c619;Hayat Finans Katılım Bankası A.Ş.;0212;https://hayatfinans.com.tr/kampanyalar/xiaomi-urunlerinde-finansman-avantaji;2026-08-20T02:20:25.218752;1.2.0;tasit_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;40000.0;hibrit;0.956;3;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;3 aya varan taksit fırsatı;llm;0.7;2026-08-31;hibrit;0.964;Kampanya sadece fiziksel mağazalarda geçerlidir. Banka uygun görmediği başvuruları onaylamama hakkına sahiptir. Kampanya koşulları değiştirilebilir.;llm;0.7
0212-e691a0258043;Hayat Finans Katılım Bankası A.Ş.;0212;https://hayatfinans.com.tr/kampanyalar/hayat-finans-ile-gastroclub-ayricaliklari;2026-08-20T02:20:17.311781;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;50.0;kural;0.877;;belirtilmemis;0.0;"GastroClub üyeliği ile seçkin restoranlar, marketler, moda, teknoloji, kuru temizleme, kültür-sanat ve seyahat kategorilerinde %10 ila %50 arasında indirimler; 200'e yakın restoranda %30'a varan indirim, paket servis platformlarında %25'e varan indirim, kuru temizlemede %50 indirim ve diğer ayrıcalıklar.";llm;0.7;;belirtilmemis;0.0;Sadece bireysel Hayat Finans müşterileri yararlanabilir. İndirim oranları ve geçerli markalar Hayat Finans uygulamasında Kampanyalar > Ayrıcalıklar alanından güncel olarak görüntülenebilir. Kampanya diğer davet kodlu kampanyalarla birleştirilemez. Banka kampanyayı dilediği zaman durdurma ve koşulları değiştirme yetkisine sahiptir.;llm;0.7
0212-edcd2aaa0445;Hayat Finans Katılım Bankası A.Ş.;0212;https://hayatfinans.com.tr/kampanyalar/biz-kart-dijital-uyelikler-kampanyasi;2026-08-20T02:20:27.914256;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;300.0;kural;0.847;;belirtilmemis;0.0;;belirtilmemis;0.0;Dijital üyeliklerde (Netflix, Chatgpt Open Ai, HBO Max, YouTube Premium, tabii, TOD) yapılan ödemelerin %75'i oranında nakit iade fırsatı.;llm;0.7;2026-08-31;hibrit;0.967;Hayat Finans bireysel müşterileri için geçerlidir. Hayat Finans banka kartına sahip olunması ve yakınına en az 1 adet Biz Kart tanımlanması gerekmektedir. Kartların yurt dışı işlemleri ve şifresiz internet alışverişine açık olması şarttır. App Store, Google Play Store gibi uygulama mağazaları üzerinden yapılan ödemeler kapsam dışındadır. Kazanılan nakit ödülün yatırılması için harcama yapılan kartların açık olması gerekir. Ödeme iptal/iade işlemleri değerlendirilmez. Kampanya diğer kampanyalarla birleştirilemez. Yasal/idari takibi olan veya haciz süreci başlatılan müşteriler yararlanamaz. Maksimum nakit ödül tutarı toplamda 300 TL'dir. Ödüller ilgili ayı takip eden ayın ilk iş günü cari hesaba aktarılır.;llm;0.7
0212-f618de03d508;Hayat Finans Katılım Bankası A.Ş.;0212;https://hayatfinans.com.tr/kampanyalar/biz-kart-yemek-harcamasi-nakit-iade-kampanyasi;2026-08-20T02:20:05.506001;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;1000.0;hibrit;0.849;;belirtilmemis;0.0;;belirtilmemis;0.0;Yemek harcamalarına %10'a varan nakit iade;llm;0.7;2026-08-31;hibrit;0.97;Günlük en fazla 100 TL, aylık toplamda 1.000 TL'ye kadar nakit iade. Sadece Hayat Finans Biz Kart veya Biz Kart QR ile yapılan harcamalar dahildir. Lokanta/Restoran ve Gıda sektörü aktifleştirilmelidir. Yurtiçi işlemler geçerlidir. Mevcut veya yeni müşteriler yararlanabilir ancak müşteri ilişiğini sonlandırıp yeniden olanlar yararlanamaz. Nakit iadeler 1 iş günü içinde cari hesaba aktarılır. İptal/iade işlemleri değerlendirilmez. Diğer kampanyalarla birleştirilemez. Usulsüzlük veya yasal takipte olanlar yararlanamaz.;llm;0.7
0213-0151e7e9d5a5;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/hadi-kredi-karti-ile-alldayesim-alisverislerinde-40-indirim;2026-08-20T01:37:19.357268;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;40.0;kural;0.877;;belirtilmemis;0.0;Hadi Kredi Kartı ile AllDayEsim üzerinden yapılan e-sim alışverişlerinde %40 indirim fırsatı;llm;0.7;2026-08-31;hibrit;0.958;Kampanya 2 Haziran - 31 Ağustos 2026 tarihleri arasında geçerlidir. 'TOM40' indirim kodunun ödeme adımında girilmesi zorunludur. Kampanya tüm Hadi kredi kartları için geçerlidir. İndirim ilk fiyat üzerinden uygulanır. eSIM paketi dijital ve tek kullanımlıktır, iade mümkün değildir (teknik sorun hariç). Kampanya firmanın diğer indirimleriyle birleştirilemez.;llm;0.7
0213-07d99d48046a;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/tom-bank-cok-kazananlar-kulubune-ozel-vade-farksiz-3-taksit-cep-telefonu;2026-08-20T01:39:25.847019;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;0.0;hibrit;1.0;;belirtilmemis;0.0;3;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade farksız 3 taksit fırsatı, Taksitli Alışveriş Kredisi ile cep telefonlarında %0 kâr payı oranı;llm;0.7;2026-12-31;hibrit;0.958;Kampanya A101 mobil uygulaması ve a101.com.tr üzerinden satın alınacak cep telefonlarında geçerlidir. Sadece Çok Kazananlar Kulübü üyeleri (Hadi Black Kredi Kartı sahibi ve Günlük Kazandıran Hesabında minimum 10.000 TL bakiye bulunanlar) yararlanabilir. Alışveriş sepetinde yalnızca cep telefonu bulunmalı ve aynı kredi ile sadece 1 adet cep telefonu satın alınabilir. Kampanya 1 Temmuz – 31 Aralık 2026 tarihleri arasında geçerlidir.;llm;0.7
0213-0ba70c0d9fdf;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/tom-bank-cok-kazananlar-kulubune-ozel-vade-farksiz-veresiye;2026-08-20T01:36:21.498525;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;0.0;kural;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Vade farksız Veresiye alışveriş imkanı; Hadi Veresiye'yi ilk kez kullanacak müşteriler için ilk kredi vade farksız.";llm;0.7;2026-12-31;hibrit;0.892;Kampanya 1 Temmuz - 31 Aralık 2026 tarihleri arasında A101, A101 Kapıda, English Home ve EVE Shop mağazalarında geçerlidir. İlk kullanım hariç, kampanya yalnızca 'Çok Kazananlar Kulübü' üyelerine özeldir. Kulüp üyeliği için Hadi Black Kredi Kartı'na sahip olmak ve Günlük Kazandıran Hesapta minimum 10.000 TL bakiye bulunması gerekir. Mevcut Veresiye borcu olanların borçlarını kapatması şarttır.;llm;0.7
0213-0d1195b7d7dd;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/restoran-harcamalarinda-her-ay-10-000-tlye-varan-iade;2026-08-20T01:38:40.802473;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Restoran harcamalarında segmente göre %7.5 ile %22.5 arasında değişen iade oranları ve aylık 2.500 TL ile 10.000 TL'ye varan iade kazanımı.;llm;0.7;2026-08-31;hibrit;0.946;Kampanya Özel Bankacılık Classic, Elite, Elite Plus veya Prestige segment müşterilerine özeldir. Birikim hesaplamasında TL, Yabancı Para, Altın ve yatırım hesaplarının toplam TL karşılığı dikkate alınır. Ödül kazanımları her ayın ikinci iş gününde kredi kartına yüklenir. Yurt dışı harcamalar ve iptal/iade durumları kapsam dışındadır.;llm;0.7
0213-0d781fe6ad8f;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/tom-bank-hadi-nin-hesapli-kampanyasi;2026-08-20T01:38:27.954406;1.2.0;tasit_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;False;kural;0.91;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Kredi vadesi boyunca belirlenen koşulları sağlayan müşterilere, ödenen taksitlerdeki vergiler dahil kâr payı tutarı kadar nakit iade sağlanması.;llm;0.7;;belirtilmemis;0.0;Kredi tutarı 1.000 TL - 150.000 TL arası olmalı. Müşterinin 'TOM Bank Hadi Kazananlar Kulübü Mini Paket' koşullarını (her gün 15.000 TL bakiye veya aylık 200.000 TL kredi kartı ekstresi) sağlaması ve taksitlerde gecikmeye düşmemesi gerekir. Kampanyadan sadece 1 kez faydalanılabilir, taksit erteleme yoktur.;llm;0.7
0213-0dfe7ca002b8;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/hadi-taksitli-saglik-kredisi-saglik-harcamalarinda-da-yaninda;2026-08-20T01:39:23.715182;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;100000.0;kural;0.849;12;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Eczane harcamalarında 4.99 Vade Farkıyla 3 Taksit, diğer sağlık sektörü harcamalarında 4.99 Vade Farkıyla 3-6-9-12 Taksit imkanı;llm;0.7;2026-12-31;hibrit;0.967;Kampanya yalnızca Hadi Taksitli Kredi limiti yeterli olan müşteriler için geçerlidir. Sağlık sektöründe yapılmak istenen harcama limiti, sana özel tanımlanan limitin ile aynı veya daha düşük olmalıdır. Aynı ay içinde maksimum harcama tutarı eczaneler için 5.000 TL, diğer sağlık sektörü harcamaları için 100.000 TL'dir. Taksitlendirme sadece iş yeri sektör bilgisi sağlık sektörü olan harcamalarda geçerlidir.;llm;0.7
0213-1899b458d35a;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/giyim-alisverislerinde-kampanya;2026-08-20T01:37:34.327252;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;6;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Giyim alışverişlerinde vade farksız 3 taksit; Çok Kazananlar Kulübü üyeleri için vade farksız 6 taksit fırsatı.";llm;0.7;2026-12-31;hibrit;0.958;Hadi Black Kredi Kartı ile 1.000 TL - 20.000 TL arası giyim harcamaları. Kulüp üyeliği için kart sahibi olmak ve Günlük Kazandıran Hesapta minimum 10.000 TL bakiye bulunması gerekir. İlk 2 harcamaya uygulanır. Yurt içi giyim/aksesuar ve ev mefruşat sektörlerinde geçerlidir.;llm;0.7
0213-1a370a3a6312;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/2026da-evinin-caylari-hadi-kredi-kartindan;2026-08-20T01:39:10.864760;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Mastercard logolu Hadi Kredi Kartı ile A101 mağazalarından Lipton Yellow Label 48'li Demlik Poşet çay alımlarında, harcamaya karşılık çay fiyatı kadar ödül yüklemesi yapılması.;llm;0.7;2026-08-31;hibrit;0.968;Kampanyaya katılmak için 'Katıl' butonuna basılması gerekir. Standart kart sahipleri için son ekstrenin en az 10.000 TL olması ve zamanında ödenmesi şarttır. Hadi Black Kredi Kartı sahipleri için ekstre koşulu aranmaz. Ödül, ayda 1 adet çay fiyatı kadar yüklenir ve her ayın 15. iş gününde karta aktarılır. Sadece A101 mağazalarından yapılan ilgili ürün harcamalarında geçerlidir.;llm;0.7
0213-1deebf46dbac;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-yatas-bedding-kampanyasi;2026-08-20T01:36:51.473677;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;12;hibrit;0.996;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;vade farkı iade avantajı;llm;0.7;2026-12-31;hibrit;0.971;1.000 TL – 150.000 TL arası kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Müşteriler sadece 1 kez faydalanabilir. Hadi Taksitli Kredi limitinin alışveriş tutarına yeterli olması gerekir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir.;llm;0.7
0213-22fcef9eed9d;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/memorial-hastanesinde-hadi-taksitli-kredi-ile-tedavi-ol-kolayca-ode;2026-08-20T01:37:06.474745;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;1.99;kural;0.612;;belirtilmemis;0.0;12;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Hadi Taksitli Sağlık Kredisi ile Memorial harcamalar için %0,99 vade farkına 3 taksit imkanı; ayrıca aylık %1,99 vade farkıyla 12 aya varan taksit seçeneği.";llm;0.7;2026-12-31;hibrit;0.967;Kampanya sadece Ataşehir, Bahçelievler, Şişli, Ankara, Göztepe, Bodrum Memorial Hastanelerindeki ameliyat masrafları için geçerlidir. Muayene ve tetkik masrafları dahil değildir. Limitin yettiğince birden fazla ameliyat harcamasında kullanılabilir. Oranlar 16.08.2025 tarihi itibariyle geçerlidir.;llm;0.7
0213-266bcb22cdd6;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/a101lerde-sut-urunleri-harcamalarinda-50-hediye-bakiye-kazan;2026-08-20T01:36:53.607220;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;50.0;hibrit;0.842;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-08-31;hibrit;0.961;"Kampanya 06/08/2026 - 31/08/2026 tarihleri arasında geçerlidir. Hadi Kredi Kartları ile A101’lerde süt ve süt ürünleri harcamalarında %50 Hediye Bakiye kazanılır. Kampanyaya katılmak için TOM Bank Hadi uygulamasından katılım sağlanmalıdır. Kazanılan bakiyeler günlük ve aylık limitlere tabidir (Hadi Kredi Kartı: günlük 25 TL, aylık 100 TL; Hadi Black: günlük 100 TL, aylık 250 TL; Çok Kazananlar Kulübü üyeleri: günlük 200 TL, aylık 500 TL). Kulüp üyeliği için Hadi Black Kart ve 10.000 TL bakiye şartı vardır. Hadi Kredi Kartı kullanıcıları için son ekstre borcunun en az 10.000 TL olması gerekir. Bakiyeler 10 iş günü içinde yüklenir, 10 gün kullanılmazsa geri alınır. İptal/iade durumunda kazanım iptal olur veya borç yansıtılır.";llm;0.7
0213-2c641d63b287;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/istikbal;2026-08-20T01:37:51.694422;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;36;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;36 aya varan taksit fırsatı;llm;0.7;2026-12-31;hibrit;0.971;Alışveriş kredisi için limit talebinizin sonucuna bağlıdır. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir. Mağazalardaki satış danışmanlarına başvurulmalıdır.;llm;0.7
0213-2fce687997e0;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/ozel-okul-odemelerinde-10-taksit-ustelik-vade-farki-iade;2026-08-20T01:38:30.079537;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;1500000.0;hibrit;0.956;10;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-09-30;hibrit;0.922;Hadi Black Kredi Kartı ile özel okul ödemelerinde vade farksız 10 taksit imkanı. Kazanılan vade farkı iadesi, seçilen TOM Bank Hadi Kazananlar Kulübü paketine (Standart, Orta, Üst, Ekstra) göre günlük bakiye veya açık kredi bakiyesi koşulu sağlandığında kartına iade edilir. İlk 5.000 kişi ile sınırlıdır. Sonradan taksitlendirme ekstre dönemi içinde yapılmalıdır. Tek seferde taksit tutarı 1.5 Milyon TL'yi geçmemelidir. Paket koşulu sağlanmayan aylarda iade yapılmaz. Aynı ekstre döneminde birden fazla harcama yapıldığında 100.000 TL üzeri tutarlar paket limitine dahil edilir. Sadece ilk ekstre dönemindeki harcama kampanyaya dahildir. İptal/iade durumunda iade kazanılmaz. Diğer kampanyalarla birleştirilemez. Yasal düzenlemelere göre taksit sayısı değişebilir. İşyeri sektör kodu doğruluğu iş yeri sorumluluğundadır. T.O.M. Bank kampanyayı durdurma veya koşulları değiştirme hakkını saklı tutar.;llm;0.7
0213-30f4f0814730;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar;2026-08-20T01:38:49.427569;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;12;kural;0.916;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;vade farkı iade;llm;0.7;;belirtilmemis;0.0;1.000 TL – 150.000 TL arası kredi kullandırımları, 12 ay vade, müşteri başına 1 kez faydalanma hakkı, Hadi Kazananlar Kulübü Mini Paket üyeliği gerekliliği, limitin alışveriş tutarına yeterli olması.;llm;0.7
0213-43cf85852d30;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/hadi-magazadan-alisveris-kredisi-ile-samsung-beyaz-esya-alisverislerine-12-taksit;2026-08-20T01:39:13.032040;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;12;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Samsung beyaz eşya alışverişlerinde 12 aya varan taksit imkanı;llm;0.7;2026-12-31;hibrit;0.971;Hadi Mağazadan Alışveriş Kredisi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Beyaz eşya grubunda 9 ve 12 ay taksit imkanı sunulmaktadır. T.O.M. Bank'ın kâr oranlarında, vade farkında, kredi koşullarında değişiklik yapma hakkı saklıdır.;llm;0.7
0213-44cce58e40c8;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/hadi-black-kredi-karti-ile-zorlu-psm-nin-duzenledigi-etkinliklerde-20-indirim;2026-08-20T01:37:58.110123;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;20.0;kural;0.877;;belirtilmemis;0.0;Zorlu PSM etkinliklerinde %20 indirim;llm;0.7;2026-08-31;hibrit;0.943;Hadi Black Kredi Kartı ile Zorlu PSM etkinliklerinde geçerlidir. İlk 6 hane girilerek Passo üzerinden bilet alınmalıdır. İndirim bilet bedeline uygulanır, hizmet ve teslimat bedelleri dahil değildir. Kotalar sınırlıdır.;llm;0.7
0213-455658aaad84;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/kampanyalar/eczanelerde-hadi-saglik-kredisi-ile-0-vade-farki-ile-6-taksit;2026-08-20T01:38:34.381029;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;6;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;%0 Vade Farkı ile 6 taksit;llm;0.7;;belirtilmemis;0.0;Sadece Hadi Black Kredi Kartı sahibi müşteriler ve yeterli taksitli kredi limitine sahip olanlar için geçerlidir. Eczane harcamalarında uygulanır. Aylık maksimum harcama limiti 5.000 TL'dir. 1-30 Nisan tarihleri arasında geçerlidir. 3 veya 6 taksit seçenekleri sunulmaktadır.;llm;0.7
0213-45ec6cc09511;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/hadi-magazadan-alisveris-kredisi-ile-konfor-magazalarina-ozel-15-taksit;2026-08-20T01:38:47.255066;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;15;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Konfor mobilya mağazalarından yapılacak mobilya alışverişlerinde 15 taksit fırsatı;llm;0.7;2026-12-31;hibrit;0.971;Kampanya, Hadi Taksitli Kredi limitinin alışveriş tutarına yeterli olan müşteriler için geçerlidir. Vade seçenekleri yasal düzenlemelerdeki kısıtlamalara tabidir. Mağazalardaki satış danışmanlarına başvurulmalıdır.;llm;0.7
0213-469de7b28a78;T.O.M. Katılım Bankası A.Ş.;0213;https://tombankhadi.com/cok-kazananlar-kulubu-kampanya/kredi-karti-limitini-artir-harcamalarindan-toplam-500-tl-iade-kazan;2026-08-20T01:38:21.609386;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;500.0;hibrit;0.84;;belirtilmemis;0.0;;belirtilmemis;0.0;Limiti en az 20.000 TL artırıp, 15.000 TL harcama yapanlara 500 TL iade;llm;0.7;2026-07-30;kural;0.855;Limit artışı en az 20.000 TL olmalı, 1 Temmuz – 30 Temmuz 2026 tarihleri arasında en az 5 farklı günde toplam 15.000 TL harcama yapılmalı, 'Katıl' butonuna tıklanmalı, harcamalar yurt içinde olmalı.;llm;0.7
